config,bit_size,type,VIT_FIRST,VIT_MIDDLE,VIT_LAST,QFORMER_FIRST,QFORMER_MIDDLE,QFORMER_LAST,LLM_FIRST,LLM_MIDDLE,LLM_LAST,METEOR,CIDEr
709,6,ATTENTION,1,1,1,1,1,1,1,1,1,0.26693491760570304,1.195565473292705
415,8,ATTENTION,1,1,1,0,0,1,0,0,0,0.2777843184359699,1.2760573780551427
255,16,BOTH,1,1,1,1,1,1,0,1,0,0.27851928376294693,1.2852131063914425
1337,4,BOTH,1,1,1,1,0,0,0,0,0,0.0,0.0
401,8,ATTENTION,1,1,1,0,0,0,1,1,1,0.27786666840054836,1.2750848440269638
1274,4,ATTENTION,1,1,1,1,1,1,1,0,0,0.06962898937901577,0.031692131417132015
736,6,ATTENTION,1,1,1,1,1,1,0,1,1,0.26693491760570304,1.195565473292705
1464,3,MLP,1,1,1,1,1,1,0,1,0,0.0,0.0
1139,4,MLP,0,1,1,1,1,1,1,1,1,0.0,0.0
1353,4,BOTH,1,1,1,1,0,1,0,0,0,0.0,0.0
1041,5,BOTH,1,1,0,0,0,0,0,0,0,0.10935555956491894,0.11442128167051405
1426,3,MLP,1,1,1,0,0,0,1,1,1,0.0,0.0
226,16,BOTH,0,0,0,0,1,0,1,1,1,0.2785208443350772,1.2852764152502318
460,8,ATTENTION,0,0,0,0,0,0,0,1,1,0.2785208443350772,1.2852764152502318
914,5,MLP,1,1,1,1,1,1,1,1,0,0.022731832567537094,0.003641138420905276
1124,4,MLP,0,1,0,1,1,1,0,0,0,0.0008945192285173436,5.516494778066697e-05
846,5,MLP,0,1,0,0,0,0,1,1,1,0.054080821364324516,0.030626907846922683
158,16,ATTENTION,1,1,1,1,1,1,1,0,0,0.27851928376294693,1.2852131063914425
845,5,MLP,0,1,0,1,1,1,0,0,0,0.171922920090422,0.5046970174400937
1443,3,MLP,0,0,0,1,1,0,1,1,1,0.0,0.0
1385,4,BOTH,0,0,0,1,1,1,1,0,1,0.0006090325832432035,0.00022805136602975395
256,16,BOTH,1,1,1,0,0,0,0,1,0,0.27851928376294693,1.2852131063914425
78,16,MLP,1,1,1,0,0,0,1,1,0,0.27851928376294693,1.2852131063914425
45,16,MLP,0,0,0,0,0,1,0,0,0,0.2785208443350772,1.2852764152502318
1454,3,MLP,1,1,1,1,1,1,0,0,0,0.0,0.0
614,6,MLP,0,0,0,0,1,1,1,1,1,0.24869652201794684,1.1075143853450542
1352,4,BOTH,1,1,1,1,0,1,1,1,1,0.0,0.0
629,6,MLP,0,0,0,1,1,1,0,1,0,0.2788686539253022,1.2826645878633953
154,16,ATTENTION,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
1475,3,MLP,0,0,0,0,0,0,1,1,0,0.0,0.0
1386,4,BOTH,0,0,0,0,0,0,1,0,1,0.0006088951178159563,0.00027724838383425454
928,5,MLP,0,0,0,1,1,1,1,1,1,0.15421579093383528,0.2041313520068872
51,16,MLP,1,1,1,1,0,1,0,0,0,0.27851928376294693,1.2852131063914425
170,16,ATTENTION,1,1,1,1,1,1,1,1,0,0.27851928376294693,1.2852131063914425
276,16,BOTH,1,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
586,6,MLP,1,1,1,1,1,1,0,0,0,0.24838447589699195,1.0891186992901516
102,16,ATTENTION,0,1,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1479,3,MLP,0,0,0,0,0,0,1,0,1,0.0,0.0
891,5,MLP,1,1,1,0,1,1,1,1,1,0.024910531832376875,0.002102127233123678
1449,3,MLP,1,1,1,0,1,1,1,1,1,0.0,0.0
46,16,MLP,1,1,1,1,1,0,1,1,1,0.2785208443350772,1.2852764152502318
440,8,ATTENTION,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318
540,8,BOTH,0,0,0,1,1,1,0,0,1,0.27640679288518205,1.2727463470302414
850,5,MLP,0,0,1,0,0,0,1,1,1,0.04171881703190073,0.024426738620835338
1255,4,ATTENTION,1,1,1,1,1,0,1,1,1,0.07008547864400287,0.03280188401941078
1333,4,BOTH,1,1,1,0,0,0,1,1,1,0.0,0.0
673,6,ATTENTION,1,0,1,0,0,0,0,0,0,0.26749344002099323,1.1963048569484118
104,16,ATTENTION,0,0,1,1,1,1,1,1,1,0.27851928376294693,1.2852131063914425
1485,3,MLP,1,1,1,0,0,0,1,1,1,0.0,0.0
501,8,BOTH,0,0,0,1,0,0,1,1,1,0.27802668131461067,1.2780984274142335
503,8,BOTH,1,1,1,0,1,0,1,1,1,0.2740672797270481,1.2576639993102288
116,16,ATTENTION,0,1,1,1,1,1,1,1,1,0.27851928376294693,1.2852131063914425
1172,4,MLP,0,0,0,0,1,1,1,1,1,0.0020059439285883963,0.0010433784682518721
372,8,ATTENTION,0,0,0,1,1,1,1,1,1,0.27863146981919407,1.282046248444813
178,16,ATTENTION,1,1,1,1,1,1,0,1,1,0.27851928376294693,1.2852131063914425
130,16,ATTENTION,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318
211,16,BOTH,0,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
913,5,MLP,0,0,0,0,0,0,0,0,1,0.2779955362642533,1.2714877106453333
676,6,ATTENTION,0,1,1,0,0,0,1,1,1,0.2763820900666897,1.2733105074855793
1356,4,BOTH,1,1,1,0,1,1,1,1,1,0.0,0.0
979,5,ATTENTION,0,0,0,1,1,0,0,0,0,0.27896180937886234,1.2891420534239222
1455,3,MLP,0,0,0,1,1,1,1,1,1,0.0,0.0
1017,5,ATTENTION,0,0,0,1,1,1,0,1,1,0.2776623289642982,1.2825037584404828
713,6,ATTENTION,1,1,1,1,1,1,0,0,0,0.26693491760570304,1.195565473292705
1450,3,MLP,1,1,1,0,1,1,0,0,0,0.0,0.0
639,6,MLP,1,1,1,1,1,1,1,0,1,0.2280060731888468,0.9635073121090568
416,8,ATTENTION,0,0,0,0,0,1,1,1,1,0.27868335101333513,1.2851337716252758
505,8,BOTH,0,0,0,0,1,0,1,1,1,0.27813398692091595,1.277997524577381
954,5,ATTENTION,0,1,1,1,1,1,0,0,0,0.2730081587142224,1.2424954113335003
1109,5,BOTH,1,1,1,0,0,0,0,1,1,0.07291047366864545,0.028255642797392372
84,16,MLP,0,0,0,0,0,0,1,0,1,0.2785271331383665,1.2852207375047249
282,8,MLP,1,0,0,1,1,1,1,1,1,0.2766128758228142,1.272618600412087
1086,5,BOTH,1,1,1,0,0,0,0,0,0,0.08021121431739556,0.02763450758824115
1203,4,MLP,0,0,0,1,1,1,0,1,1,0.17694291485971314,0.6326256789953965
1400,3,MLP,1,0,0,0,0,0,1,1,1,0.0,0.0
1435,3,MLP,0,0,0,0,1,0,1,1,1,0.0,0.0
1025,5,BOTH,0,0,0,0,0,0,1,1,1,0.15421579093383528,0.2041313520068872
1001,5,ATTENTION,0,0,0,1,1,1,0,1,0,0.2776623289642982,1.2825037584404828
244,16,BOTH,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
1391,4,BOTH,1,1,1,1,1,1,1,1,1,0.0,0.0
694,6,ATTENTION,1,1,1,0,0,1,0,0,0,0.26694868365010593,1.1931050194034412
189,16,BOTH,1,0,0,1,1,1,1,1,1,0.2785271331383665,1.2852207375047249
759,6,BOTH,1,1,0,1,1,1,1,1,1,0.21663802029665147,0.8997760206360216
337,8,MLP,1,1,1,1,1,1,1,1,1,0.2759322079683527,1.2689976569023262
429,8,ATTENTION,0,0,0,0,1,1,0,0,0,0.27871130622271456,1.283591215220027
664,6,ATTENTION,0,0,1,0,0,0,1,1,1,0.27742247090886657,1.2716178257498425
1016,5,ATTENTION,1,1,1,0,0,0,0,1,1,0.24590725982829476,1.064162286591715
919,5,MLP,1,1,1,0,0,0,1,0,1,0.027885765470634743,0.004531311239061182
762,6,BOTH,1,1,0,0,0,0,0,0,0,0.24452867143906165,1.0757499094540968
556,8,BOTH,0,0,0,1,1,1,1,1,1,0.27815321332023424,1.279290014746267
1383,4,BOTH,1,1,1,1,1,1,1,0,1,0.0,0.0
336,8,MLP,0,0,0,0,1,1,0,0,0,0.2785208443350772,1.2852764152502318
935,5,ATTENTION,1,0,0,0,0,0,1,1,1,0.24719407757040102,1.0765243205301236
20,16,MLP,1,0,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
1250,4,ATTENTION,0,0,0,0,1,0,0,0,0,0.278127781824469,1.277162343161336
1297,4,ATTENTION,0,0,0,0,0,0,0,1,1,0.2785208443350772,1.2852764152502318
1104,5,BOTH,1,1,1,1,1,1,1,0,1,0.012281555851921255,0.0007689582990307067
148,16,ATTENTION,1,1,1,0,1,1,0,0,0,0.27851928376294693,1.2852131063914425
605,6,MLP,1,1,1,1,1,0,0,0,0,0.24838447589699195,1.0891186992901516
1205,4,MLP,1,1,1,1,1,1,1,1,1,0.0,0.0
252,16,BOTH,1,1,1,0,0,0,1,0,0,0.27851928376294693,1.2852131063914425
461,8,ATTENTION,1,1,1,1,1,1,1,1,1,0.27771094013758973,1.2748510059248088
1348,4,BOTH,1,1,1,1,1,0,1,1,1,0.0,0.0
232,16,BOTH,1,1,1,1,1,0,1,1,1,0.2785208443350772,1.2852764152502318
554,8,BOTH,1,1,1,1,1,1,1,1,1,0.27460850662390995,1.2602041330414018
821,6,BOTH,1,1,1,1,1,1,1,1,0,0.21502429848191937,0.8847295236702594
1463,3,MLP,0,0,0,0,0,0,1,0,0,0.0,0.0
126,16,ATTENTION,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1270,4,ATTENTION,0,0,0,1,1,1,0,0,0,0.2797308291964011,1.285463449470939
985,5,ATTENTION,1,1,1,0,1,1,0,0,0,0.24763682434720724,1.0772891883954332
1321,4,BOTH,1,0,1,1,1,1,1,1,1,0.0002497189960557448,3.695880734786242e-05
465,8,BOTH,0,0,0,1,1,1,1,1,1,0.27815321332023424,1.279290014746267
39,16,MLP,1,1,1,0,1,0,0,0,0,0.27851928376294693,1.2852131063914425
241,16,BOTH,1,1,1,0,1,1,0,0,0,0.27851928376294693,1.2852131063914425
1289,4,ATTENTION,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318
856,5,MLP,1,0,1,1,1,1,1,1,1,0.0413944217460613,0.0226471227489734
1430,3,MLP,1,1,1,1,0,0,0,0,0,0.0,0.0
1185,4,MLP,1,1,1,1,1,1,0,1,0,0.0,0.0
1012,5,ATTENTION,1,1,1,0,0,0,1,0,1,0.24590725982829476,1.064162286591715
1436,3,MLP,0,0,0,0,1,0,0,0,0,0.2785208443350772,1.2852764152502318
171,16,ATTENTION,1,1,1,0,0,0,1,1,0,0.27851928376294693,1.2852131063914425
402,8,ATTENTION,1,1,1,0,0,0,0,0,0,0.27786666840054836,1.2750848440269638
1432,3,MLP,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318
139,16,ATTENTION,1,1,1,1,1,0,1,1,1,0.27851928376294693,1.2852131063914425
458,8,ATTENTION,1,1,1,0,0,0,0,1,1,0.27786666840054836,1.2750848440269638
1157,4,MLP,0,0,0,0,1,0,0,0,0,0.2785208443350772,1.2852764152502318
1092,5,BOTH,1,1,1,1,1,1,0,1,0,0.07186233486197686,0.024993669042961457
956,5,ATTENTION,0,1,1,0,0,0,0,0,0,0.273375655232794,1.2415256949104028
1346,4,BOTH,0,0,0,0,0,1,1,1,1,0.0020768046876448666,0.0011359364857626698
922,5,MLP,1,1,1,1,1,1,0,1,1,0.0940622773954117,0.07644107526061968
153,16,ATTENTION,0,0,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
481,8,BOTH,1,1,0,1,1,1,0,0,0,0.2776963668558262,1.2812960204719808
1155,4,MLP,1,1,1,0,1,0,0,0,0,0.0,0.0
1160,4,MLP,0,0,0,0,0,1,1,1,1,0.0020059439285883963,0.0010433784682518721
912,5,MLP,0,0,0,1,1,1,0,0,1,0.2779955362642533,1.2714877106453333
1213,4,ATTENTION,1,0,0,1,1,1,0,0,0,0.22258741565675755,0.902720425762012
248,16,BOTH,1,1,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
1147,4,MLP,1,1,1,0,0,0,1,1,1,0.0,0.0
1442,3,MLP,1,1,1,1,1,0,0,0,0,0.0,0.0
522,8,BOTH,0,0,0,0,1,1,0,0,0,0.27871130622271456,1.283591215220027
1217,4,ATTENTION,0,1,0,1,1,1,0,0,0,0.2655752375620234,1.1884745207397862
1434,3,MLP,1,1,1,0,1,0,0,0,0,0.0,0.0
507,8,BOTH,1,1,1,0,0,1,1,1,1,0.2742153697374485,1.2582200234866614
1054,5,BOTH,1,1,1,0,0,0,1,1,1,0.017213742776706526,0.0006018312085335639
456,8,ATTENTION,0,0,0,0,0,0,1,0,1,0.2785208443350772,1.2852764152502318
144,16,ATTENTION,1,1,1,1,0,1,0,0,0,0.27851928376294693,1.2852131063914425
488,8,BOTH,0,1,1,1,1,1,1,1,1,0.2775488391520109,1.2751290001648332
1102,5,BOTH,0,0,0,1,1,1,1,1,0,0.15623546349652656,0.21566981912737276
1363,4,BOTH,0,0,0,1,1,1,0,0,0,0.2797308291964011,1.285463449470939
1225,4,ATTENTION,1,1,0,1,1,1,0,0,0,0.1555775012682047,0.3947330488396141
480,8,BOTH,1,1,0,1,1,1,1,1,1,0.27674269426772163,1.269413779590905
650,6,MLP,0,0,0,0,0,0,1,1,1,0.24869652201794684,1.1075143853450542
1189,4,MLP,1,1,1,1,1,1,0,0,1,0.0,0.0
716,6,ATTENTION,1,1,1,1,1,1,1,0,0,0.26693491760570304,1.195565473292705
1327,4,BOTH,0,1,1,0,0,0,1,1,1,0.0,0.0
974,5,ATTENTION,0,0,0,0,0,1,1,1,1,0.2771798313520781,1.2716402942290197
1215,4,ATTENTION,1,0,0,0,0,0,0,0,0,0.22001159655966582,0.8906853208364068
1492,3,ATTENTION,1,0,0,1,1,1,0,0,0,0.04728847131256763,8.635175328616965e-05
251,16,BOTH,1,1,1,1,1,1,1,0,0,0.27851928376294693,1.2852131063914425
897,5,MLP,0,0,0,1,1,1,1,1,1,0.15421579093383528,0.2041313520068872
717,6,ATTENTION,1,1,1,0,0,0,1,0,0,0.2670303343691356,1.1889801617742006
1377,4,BOTH,0,0,0,1,1,1,0,0,1,0.23966948057505935,1.0096769247323572
805,6,BOTH,0,0,0,1,1,1,0,0,0,0.27864433211692125,1.2844142984448899
1334,4,BOTH,1,1,1,0,0,0,0,0,0,0.0,0.0
1326,4,BOTH,0,1,1,1,1,1,0,0,0,0.0,0.0
906,5,MLP,1,1,1,1,1,1,0,1,0,0.09887386299897492,0.08498850615997862
80,16,MLP,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318
683,6,ATTENTION,1,1,1,0,0,0,0,0,0,0.2670303343691356,1.1889801617742006
194,16,BOTH,0,1,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
471,8,BOTH,1,0,0,0,0,0,0,0,0,0.27612605795500533,1.2670422839521134
580,6,MLP,1,0,1,0,0,0,0,0,0,0.24563211081179712,1.071955635726424
1317,4,BOTH,1,1,0,1,1,1,1,1,1,0.0,0.0
1128,4,MLP,0,0,1,1,1,1,0,0,0,0.02722033843433957,0.003991707419549188
640,6,MLP,1,1,1,0,0,0,1,0,1,0.2280060731888468,0.9635073121090568
570,6,MLP,0,0,1,1,1,1,0,0,0,0.27415610012228897,1.2269695703528734
772,6,BOTH,1,1,1,1,1,1,0,0,0,0.24199345331745103,1.041717174328926
947,5,ATTENTION,1,1,0,0,0,0,1,1,1,0.2437783593294584,1.0579008594587163
434,8,ATTENTION,1,1,1,1,1,1,0,0,0,0.27771094013758973,1.2748510059248088
351,8,MLP,0,0,0,0,0,0,0,1,0,0.27885490286904485,1.283110499675077
720,6,ATTENTION,1,1,1,1,1,1,0,1,0,0.26693491760570304,1.195565473292705
1311,4,BOTH,0,1,0,0,0,0,1,1,1,0.0,0.0
1227,4,ATTENTION,1,1,0,0,0,0,0,0,0,0.15564378455132183,0.40477991460297186
758,6,BOTH,0,0,1,0,0,0,0,0,0,0.2736396569998379,1.213821624763057
1417,3,MLP,1,0,1,0,0,0,0,0,0,0.04860521718509245,0.000995389982153966
1004,5,ATTENTION,1,1,1,0,0,0,0,0,1,0.24590725982829476,1.064162286591715
1296,4,ATTENTION,0,0,0,1,1,1,0,1,1,0.2797308291964011,1.285463449470939
552,8,BOTH,0,0,0,1,1,1,0,1,1,0.2777330787996968,1.280437761192902
87,16,MLP,0,0,0,1,1,1,0,1,1,0.2785208443350772,1.2852764152502318
445,8,ATTENTION,1,1,1,1,1,1,0,0,1,0.27771094013758973,1.2748510059248088
606,6,MLP,0,0,0,1,1,0,1,1,1,0.24869652201794684,1.1075143853450542
1437,3,MLP,1,1,1,0,0,1,1,1,1,0.0,0.0
91,16,MLP,0,0,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
968,5,ATTENTION,1,1,1,0,1,0,1,1,1,0.2471238321408462,1.0676891021204415
97,16,ATTENTION,1,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
884,5,MLP,1,1,1,1,1,0,0,0,0,0.11113121030875008,0.09994637640739873
687,6,ATTENTION,0,0,0,1,0,0,1,1,1,0.27878602225083565,1.2834872986452988
359,8,MLP,0,0,0,0,0,0,1,1,0,0.2787560311697818,1.2879579390148084
459,8,ATTENTION,0,0,0,1,1,1,0,1,1,0.27863146981919407,1.282046248444813
1212,4,ATTENTION,1,0,0,1,1,1,1,1,1,0.22258741565675755,0.902720425762012
1190,4,MLP,1,1,1,0,0,0,0,0,1,0.0,0.0
874,5,MLP,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318
454,8,ATTENTION,1,1,1,0,0,0,1,0,1,0.27786666840054836,1.2750848440269638
